    85   6.000   -0.30359E+02   -0.73958E+01    0.66702E-12    0.93750E-01    0.00000E+00    0.00000E+00
    86   4.000   -0.18928E+02   -0.75063E+01   -0.11022E-11    0.62500E-01    0.00000E+00   -0.65104E-02
    87   2.000   -0.97360E+01   -0.57745E+01   -0.88152E-12    0.31250E-01    0.00000E+00   -0.10417E-01
    88   0.000   -0.67553E+00   -0.37282E+01    0.77671E-12    0.00000E+00    0.00000E+00   -0.11719E-01
    89  -2.000    0.83128E+01   -0.17173E+01   -0.76472E-12   -0.31250E-01    0.00000E+00   -0.10417E-01
    90  -4.000    0.17361E+02   -0.46414E-01   -0.29399E-12   -0.62500E-01    0.00000E+00   -0.65104E-02
    91  -6.000    0.28491E+02   -0.85965E-01   -0.52225E-12   -0.93750E-01    0.00000E+00    0.00000E+00
